groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
2.635	0	18.96	83.71	3.898	0.4622	17.71	101.4
2.635	0	18.96	83.71	3.898	0.4622	17.71	101.4
2.635	0	18.96	83.71	3.898	0.4622	17.71	101.4
6.27	7.377	19.1	60.54	14.21	8.32	20.2	92.39
6.27	7.377	19.1	60.54	14.21	8.32	20.2	92.39
6.27	7.377	19.1	60.54	14.21	8.32	20.2	92.39
6.27	7.377	19.1	60.54	14.21	8.32	20.2	92.39
0.667	1.441	23.37	94.49	0.8721	1.884	29.25	75.19
21.41	92.91	3.437	6.799	20.14	77.61	1.101	3.404
1.147	0	11.88	87.43	0	0	9.271	116.6
1.147	0	11.88	87.43	0	0	9.271	116.6
0	0.3202	64.5	48.12	0.8721	0.2093	69.86	41.33
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
7.57	7.437	10.68	85.78	5.764	4.91	18.32	84.54
6.963	7.203	34.59	46.21	6.488	2.738	45.53	74.53
0.5002	0.667	16.44	88.17	0	0.8721	18.52	98.62
0.9138	4.876	19.42	70.52	2.616	9.942	20.38	94.84
0.9138	4.876	19.42	70.52	2.616	9.942	20.38	94.84
3.989	1.521	89.21	14.29	4.988	1.988	92.15	15.26
0.1401	3.088	44.21	61.55	0.6889	1.831	42.24	69.45
1.547	14.73	77.45	1.853	0.1395	19.2	104.5	3.664
1.547	14.73	77.45	1.853	0.1395	19.2	104.5	3.664
0.4002	3.202	6.986	94.74	0	2.137	12.82	102.8
0.4002	3.202	6.986	94.74	0	2.137	12.82	102.8
0.4002	3.202	6.986	94.74	0	2.137	12.82	102.8
4.229	2.294	36.56	73.76	1.796	1.692	42.37	60.22
4.229	2.294	36.56	73.76	1.796	1.692	42.37	60.22
15.41	30.95	33.1	21.22	13.34	32.09	44.25	32.14
103.8	0	1.076	0.7472	113.6	0.8721	1.021	0.9812
0.2334	1.134	61.12	32.99	0.8721	1.831	86	37.64
0.2334	1.134	61.12	32.99	0.8721	1.831	86	37.64
0.2334	1.134	61.12	32.99	0.8721	1.831	86	37.64
0.2334	1.134	61.12	32.99	0.8721	1.831	86	37.64
0.1667	1	55.29	39.04	0.8721	1.308	78.59	45.05
0.1667	1	55.29	39.04	0.8721	1.308	78.59	45.05
1.334	2.801	14.24	90.01	0.75	4.221	13.56	93.87
3.542	6.743	15.94	78.6	3.689	6.741	19.86	85.61
0	0.667	21.63	80.19	0.07849	2.573	27.18	87.82
8.978	16.31	9.863	61.87	12.92	20.83	12.57	76.75
8.918	16.25	10.2	61.53	12.9	20.59	13.09	76.36
0.7003	0	74.64	19.95	1.936	0	86.67	35.46
0.7003	0	74.64	19.95	1.936	0	86.67	35.46
1.307	0.02668	46.03	52.89	3.419	0.03488	59.29	56.29
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
1.174	1.081	31.92	77.32	1.971	2.826	27.87	74.95
0.09338	2.455	30.47	61.07	0	1.465	47	75.95
30.41	82.24	2.204	0	41.03	61.39	0.4505	0
2.821	61.25	25.02	13.46	3.288	73.92	23.9	14.03
3.789	0	65.13	34.77	3.637	1.308	73.68	35.32
3.789	0	65.13	34.77	3.637	1.308	73.68	35.32
3.789	0	65.13	34.77	3.637	1.308	73.68	35.32
1.321	0.7203	19.26	87.96	0	1.343	23.41	83.2
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
1.334	0.667	17.56	89.66	0	1.264	21.63	85
0.4135	2.561	34	65.87	1.186	3.366	44.95	64.46
0.4135	2.561	34	65.87	1.186	3.366	44.95	64.46
0.4135	2.561	34	65.87	1.186	3.366	44.95	64.46
9.471	4.536	43.26	34.97	8.023	1.483	55.87	59.07
0	2.468	87.97	19.95	0	3.541	76.84	25.85
0	2.468	87.97	19.95	0	3.541	76.84	25.85
0	2.468	87.97	19.95	0	3.541	76.84	25.85
0	2.468	87.97	19.95	0	3.541	76.84	25.85
0.6136	3.962	45.2	53.09	1.971	4.151	58.47	49.14
0.6136	3.962	45.2	53.09	1.971	4.151	58.47	49.14
1.107	12.68	28.34	55.83	2.171	11.71	34.45	69.66
0	2.828	44.77	69.76	0.7325	1.256	33.76	62.75
0	2.828	44.77	69.76	0.7325	1.256	33.76	62.75
0	2.828	44.77	69.76	0.7325	1.256	33.76	62.75
0	2.828	44.77	69.76	0.7325	1.256	33.76	62.75
0	2.828	44.77	69.76	0.7325	1.256	33.76	62.75
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
1	13.33	71.95	18.53	1.081	23.42	68.26	18.06
0.2668	2.268	90.41	5.454	0.6977	4.535	105.7	6.007
1.334	0.05336	49.51	51.06	0	0.8721	56.85	54.96
1.334	0.05336	49.51	51.06	0	0.8721	56.85	54.96
1.334	0.05336	49.51	51.06	0	0.8721	56.85	54.96
0	1.307	63.99	26.35	0	1.273	88.16	33.42
1.287	0.3802	2.227	91.96	0	0.8721	5.036	112.3
1	0	32.16	46.06	0.4622	0	55.67	78.29
0	11.27	21.97	71.02	0	11.77	33.39	64.08
1.674	0	21.33	78.52	0	0	20.04	91.67
1.674	0	21.33	78.52	0	0	20.04	91.67
1.674	0	21.33	78.52	0	0	20.04	91.67
1.674	0	21.33	78.52	0	0	20.04	91.67
1.674	0	21.33	78.52	0	0	20.04	91.67
1.674	0	21.33	78.52	0	0	20.04	91.67
58.29	44.69	0	0	58.86	50.75	0.5006	0
35.35	73.32	0	0	40.66	63.4	0	0
35.85	72.88	0	0	40.87	62.88	0	0
0.3335	1.414	28.15	73	0	3.453	32.8	72.83
1.594	0	21.54	77.3	0	0	20.24	90.84
38.13	55.93	0.7472	0	47.84	68.7	0	0
47.5	49.4	1.524	3.9	47.23	58.53	2.263	0.7409
0	0.9938	107.2	3.893	0	0.2878	96.83	1.702
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
15.86	3.989	15.33	68.4	12.47	7.413	17.06	69.86
7.87	18.64	43.84	31.16	10.06	12.94	35.36	50.5
7.87	18.64	43.84	31.16	10.06	12.94	35.36	50.5
10.34	1.748	47.39	43.32	3.139	2.285	64.38	37.7
10.34	1.748	47.39	43.32	3.139	2.285	64.38	37.7
10.34	1.748	47.39	43.32	3.139	2.285	64.38	37.7
10.34	1.748	47.39	43.32	3.139	2.285	64.38	37.7
10.34	1.748	47.39	43.32	3.139	2.285	64.38	37.7
21.01	19.18	13.26	41.84	20.06	21.58	22.03	51.06
0.1401	5.009	23.38	71.83	0	4.578	22.95	82.08
0.1401	5.009	23.38	71.83	0	4.578	22.95	82.08
0.1401	5.009	23.38	71.83	0	4.578	22.95	82.08
0.1401	5.009	23.38	71.83	0	4.578	22.95	82.08
0.1401	5.009	23.38	71.83	0	4.578	22.95	82.08
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
2.535	0.8004	92.05	4.408	3.488	3.401	98.92	4.205
0	4.762	45.17	46.21	0.8721	5.799	55.64	51.31
4.055	36.55	49.99	7.666	8.633	42.14	46.69	13.8
4.055	36.55	49.99	7.666	8.633	42.14	46.69	13.8
4.055	36.55	49.99	7.666	8.633	42.14	46.69	13.8
4.055	36.55	49.99	7.666	8.633	42.14	46.69	13.8
19.6	9.071	15.59	62.76	9.767	7.674	19.86	64.9
0.1067	3.975	23.42	72.43	0	3.488	22.85	82.68
17.33	84.35	6.485	5.768	11.67	76.65	3.004	3.504
49	16.75	9.893	20.98	58.78	23.62	10.13	19.22
49	16.75	9.893	20.98	58.78	23.62	10.13	19.22
49	16.75	9.893	20.98	58.78	23.62	10.13	19.22
25.04	70.31	0.5828	4.483	22.1	82.03	1.562	1.442
25.04	70.31	0.5828	4.483	22.1	82.03	1.562	1.442
25.04	70.31	0.5828	4.483	22.1	82.03	1.562	1.442
8.924	8.431	49.52	25.94	12.94	4.639	55.22	41.71
46.22	54.21	0	1.494	43.05	62.35	0	0
0	1.201	21.59	76.88	0	1.177	12.51	93.81
0	1.201	21.59	76.88	0	1.177	12.51	93.81
0	1.201	21.59	76.88	0	1.177	12.51	93.81
0	1.201	21.59	76.88	0	1.177	12.51	93.81
63.74	38.78	0	0.7472	63.33	39.16	0	0
16.7	3.375	63.97	5.619	22.27	4.814	79.17	9.511
3.081	5.309	85.7	3.975	9.488	7.308	88.42	1.942
8.111	8.604	17.71	59.82	3.628	15.21	30.32	61.21
0	4.202	54.21	44.05	0	3.357	51.71	46.25
0	4.202	54.21	44.05	0	3.357	51.71	46.25
5.082	27.59	27.02	32.94	4.884	27.59	36.84	41.73
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	3.202	20.28	50.02	0	3.907	33.78	92.13
0	4.596	27.38	59.1	0	4.84	44.63	62.6
0	4.596	27.38	59.1	0	4.84	44.63	62.6
18.44	15.18	62.43	1.494	23.02	27.16	53.42	1.922
0.3335	1.828	90	0	0	2.215	105.4	2.973
0.3335	1.828	90	0	0	2.215	105.4	2.973
0.3335	0.3335	71.36	26.9	0	1.308	77.09	25.03
0	0	95.44	10.24	0	0	86.09	10.08
0.9471	0.3869	18.65	83.56	0.3663	0.5058	25.43	71.74
0	0	17.01	88.89	0	0	15.15	80.19
0	0.09338	73.19	24.93	1.744	0	64.24	37.04
0	2.548	97.96	0	0.8721	2.869	96.96	0
0	2.548	97.96	0	0.8721	2.869	96.96	0
0	2.548	97.96	0	0.8721	2.869	96.96	0
0	0.9938	26.02	61.61	0	0.7325	32.8	78.91
0	0.9938	26.02	61.61	0	0.7325	32.8	78.91
0	0.9938	26.02	61.61	0	0.7325	32.8	78.91
0	0.9938	26.02	61.61	0	0.7325	32.8	78.91
2.001	6.163	12.82	79.77	4.343	10.57	13.2	71.86
2.815	8.604	19.95	52.93	2.965	7.099	27.87	78.47
19.5	76.86	0	0	20.65	83.67	0	0
0.6536	3.215	31.23	61.78	0	4.605	37.44	61.65
0.6536	3.215	31.23	61.78	0	4.605	37.44	61.65
0.6536	3.215	31.23	61.78	0	4.605	37.44	61.65
0	76.93	14.57	5.23	1.639	78.96	17.02	6.007
34.82	29.35	11.92	6.314	52.54	38.41	16.57	10.16
11.52	9.491	37.65	35.62	10.72	5.398	41.46	47.84
11.52	9.491	37.65	35.62	10.72	5.398	41.46	47.84
11.52	9.491	37.65	35.62	10.72	5.398	41.46	47.84
11.52	9.491	37.65	35.62	10.72	5.398	41.46	47.84
11.52	9.491	37.65	35.62	10.72	5.398	41.46	47.84
7.003	1.667	91.34	3.923	4.142	6.104	80.85	4.255
16.29	3.842	61.75	5.178	20.75	5.459	76.62	9.321
16.29	3.842	61.75	5.178	20.75	5.459	76.62	9.321
50.7	36.87	12.13	4.214	57.82	28.26	4.826	4.365
50.7	36.87	12.13	4.214	57.82	28.26	4.826	4.365
2.788	28.6	20.38	55.46	3.645	24.97	15.1	47.98
2.788	28.6	20.38	55.46	3.645	24.97	15.1	47.98
18.09	76.42	0	0	14.93	89.41	0	0
0.667	2.108	10.62	78.3	0	2.442	8.15	96.41
0	1.067	75.12	10.07	0.2442	3.035	98.46	10.25
0	1.067	75.12	10.07	0.2442	3.035	98.46	10.25
0	1.481	54.11	45.46	0	2.965	45.95	48.2
0	1.481	54.11	45.46	0	2.965	45.95	48.2
8.951	56.49	15.99	7.905	7.884	72.68	20.38	7.809
9.511	5.763	51.11	43.96	6.977	10.08	41.77	28.83
0.2935	3.548	31.67	61.03	0.4884	3.837	28.19	68.76
0.2935	3.548	31.67	61.03	0.4884	3.837	28.19	68.76
0	0.667	14.58	86.84	0	0	22.09	73.53
0	0.667	14.58	86.84	0	0	22.09	73.53
47.02	11.01	14.2	16.81	55.81	11.77	10.01	31.04
0.4736	11.65	72.72	13.81	0	11.4	72.57	14.64
0.4736	11.65	72.72	13.81	0	11.4	72.57	14.64
0.4736	11.65	72.72	13.81	0	11.4	72.57	14.64
1.234	0.9004	50.32	44.16	0.7413	1.744	53.21	44.85
1.234	0.9004	50.32	44.16	0.7413	1.744	53.21	44.85
3.335	7.677	67.38	20.66	1.404	6.881	69.25	19.96
0	6.77	20.29	66.48	0	7.081	11.2	84.62
0	0.2401	33.74	64.51	0	0.1919	32.22	65.42
32.78	27.98	35.6	0.7472	29.82	27.03	41.35	0
9.911	46.38	30.38	6.217	11.02	54.02	29.19	7.929
0.8004	12.57	64.26	17.39	1.517	13.41	57.47	27.57
23.44	67.32	0	0	19.92	84.22	0	0
0	0	7.965	86.68	0.7238	0.1483	7.679	91.45
0	0	7.965	86.68	0.7238	0.1483	7.679	91.45
0	0.9871	78.22	5.806	0	3.427	92.95	13.15
0	0.9871	78.22	5.806	0	3.427	92.95	13.15
0	0.9871	78.22	5.806	0	3.427	92.95	13.15
0	0.9871	78.22	5.806	0	3.427	92.95	13.15
0	0.9871	78.22	5.806	0	3.427	92.95	13.15
0	0.9405	18.4	74.71	0.8721	1.639	16.45	81.23
3.702	2.061	39.62	45.37	0	4.805	39.95	58.7
3.702	2.061	39.62	45.37	0	4.805	39.95	58.7
10.83	17.45	48.22	19.08	9.802	13.78	53.2	21.65
6.97	2.034	41.92	46.89	6.541	1.744	39.95	47.96
6.97	2.034	41.92	46.89	6.541	1.744	39.95	47.96
6.97	2.034	41.92	46.89	6.541	1.744	39.95	47.96
6.97	2.034	41.92	46.89	6.541	1.744	39.95	47.96
6.97	2.034	41.92	46.89	6.541	1.744	39.95	47.96
3.202	0.1334	39.15	40.8	1.744	0.8721	46.55	61.47
3.202	0.1334	39.15	40.8	1.744	0.8721	46.55	61.47
3.202	0.1334	39.15	40.8	1.744	0.8721	46.55	61.47
10.24	44.27	29.74	8.324	21.37	41.81	22.71	15.34
0	14.45	9.131	70.96	0	11.37	7.539	80.06
1.334	0	56.88	40.27	0.8721	0	64.54	29.6
0	0.1801	25.73	65.52	0.8721	0.1308	26.9	74.16
0	0.1801	25.73	65.52	0.8721	0.1308	26.9	74.16
0	0.1801	25.73	65.52	0.8721	0.1308	26.9	74.16
4.742	10.62	78.69	4.281	9.183	9.453	72.93	3.424
8.898	17.24	10.73	64.53	6.104	20.41	10.07	55.22
0.3802	9.178	81.5	8.152	0	11.81	71.72	10.22
0.3802	9.178	81.5	8.152	0	11.81	71.72	10.22
0.3802	9.178	81.5	8.152	0	11.81	71.72	10.22
5.823	10.38	79.77	2.533	10.28	8.825	72.2	3.064
0.3668	0.6336	19.99	72.7	0	0.4796	24.53	74.14
1.047	0.2868	14.94	64.75	0.8721	0	15.86	94.92
1.047	0.2868	14.94	64.75	0.8721	0	15.86	94.92
1.047	0.2868	14.94	64.75	0.8721	0	15.86	94.92
1.047	0.2868	14.94	64.75	0.8721	0	15.86	94.92
1.047	0.2868	14.94	64.75	0.8721	0	15.86	94.92
0.7137	0.3335	11.04	76.84	0.06104	0	8.5	95.08
0.7137	0.3335	11.04	76.84	0.06104	0	8.5	95.08
0.7137	0.3335	11.04	76.84	0.06104	0	8.5	95.08
1.894	1.307	74.18	10.49	1.169	1.57	87.08	14.78
1.894	1.307	74.18	10.49	1.169	1.57	87.08	14.78
1.894	1.307	74.18	10.49	1.169	1.57	87.08	14.78
0	0	22.03	64.53	0	0.593	37.58	67.64
0	0	22.03	64.53	0	0.593	37.58	67.64
15.23	8.751	54.29	5.41	19.69	18.28	58.21	12.13
19.73	66.83	12.52	0	19.38	59.89	13.28	0
20.86	71.27	1.853	3.37	20.88	68.27	2.483	2.503
0.4002	0.9338	78.45	12.63	0	2.398	79.49	16.82
0.4002	0.9338	78.45	12.63	0	2.398	79.49	16.82
0	1.868	85.75	3.99	1.343	1.203	87	9.812
0	0	0	84.43	0	0	0	106.1
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
0	0	35.54	42.25	0.8721	0	62.49	49.2
10.59	46.64	8.182	21.42	11.46	42.66	14.11	35.07
4.135	71.03	7.546	0	3.052	93.53	10.26	0.3504
6.203	3.202	44.43	28.65	4.256	6.331	50.9	45.89
6.203	3.202	44.43	28.65	4.256	6.331	50.9	45.89
6.203	3.202	44.43	28.65	4.256	6.331	50.9	45.89
1.134	4.869	38.18	44.98	2.006	1.919	44.25	52.26
1.134	4.869	38.18	44.98	2.006	1.919	44.25	52.26
0	12.25	20.01	64.88	0.436	9.052	23.69	59.03
0	0.9671	22.79	80.73	0	1.108	20.04	63.55
0.9471	5.556	41.08	47.24	2.276	9.514	31.95	50.5
0.9471	5.556	41.08	47.24	2.276	9.514	31.95	50.5
11.77	56.06	19.73	9.228	12.38	46.79	24.63	8.46
3.448	34.35	54.09	1.076	8.66	39.53	46.86	0.9711
4.355	12.6	34.14	34.74	5.695	16.08	37.22	43.97
4.355	12.6	34.14	34.74	5.695	16.08	37.22	43.97
4.355	12.6	34.14	34.74	5.695	16.08	37.22	43.97
4.355	12.6	34.14	34.74	5.695	16.08	37.22	43.97
4.355	12.6	34.14	34.74	5.695	16.08	37.22	43.97
1.241	3.215	22.55	63.29	0	8.511	30.5	59.27
1.241	3.215	22.55	63.29	0	8.511	30.5	59.27
2.001	4.856	60	17.45	1.744	8.023	66.46	27.77
36.91	38.18	2.451	8.966	37.88	51.98	4.565	7.228
0	0.2935	44.71	37.9	0	0.3837	56.43	48.38
0	0	39.23	45.28	0	0	42.55	60.87
0	0	39.23	45.28	0	0	42.55	60.87
0	0	39.23	45.28	0	0	42.55	60.87
10.39	3.035	69.31	4.117	19.05	10.48	68.58	2.903
2.001	0.667	46.7	45.41	4.343	0.4535	44.91	42.61
23.88	74.6	0	0	18.18	70.2	0	0
3.215	7.284	9.758	65.14	0.8721	4.692	11.31	84.54
16.43	5.663	17.61	50.89	13.24	4.334	25.43	52.98
4.109	4.189	23.58	66.11	2.756	2.041	19.2	63.79
2.981	6.717	9.534	65.4	0.8721	4.125	11.06	84.84
11.81	15.61	16.89	37.36	16.57	29.74	20.92	36.54
11.81	15.61	16.89	37.36	16.57	29.74	20.92	36.54
11.81	15.61	16.89	37.36	16.57	29.74	20.92	36.54
11.81	15.61	16.89	37.36	16.57	29.74	20.92	36.54
4.769	1.101	11.73	69.71	3.052	0.1308	16.52	78.24
4.769	1.101	11.73	69.71	3.052	0.1308	16.52	78.24
4.769	1.101	11.73	69.71	3.052	0.1308	16.52	78.24
25.76	64.04	0	0.5679	16.39	78.42	0	0
0	1.494	29.08	46.1	0	2.581	40.09	65.68
0	1.641	57.22	11.92	0.4535	1.692	92.87	18.82
12.35	8.964	36.34	31.03	7.134	7.526	30.21	50.89
1.034	1.634	73.11	3.549	2.093	0.5232	99.97	2.303
63.42	27.67	0	0	53.01	39.95	0	0
0	2.001	17.56	69.11	0.8721	1.308	19.02	74.09
7.764	3.202	40.66	38.78	6.418	6.384	39.67	41.09
0	0	21.35	61.54	0	0.8721	18.52	81.53
0	0	21.35	61.54	0	0.8721	18.52	81.53
0	0	21.35	61.54	0	0.8721	18.52	81.53
2.448	2.881	44.16	39.57	1.212	1.788	40.88	50.79
12.89	8.671	36.43	32.88	9.846	8.52	34.71	39.76
0	8.431	75.7	5.425	0	10.45	73.05	10.09
0	8.431	75.7	5.425	0	10.45	73.05	10.09
0	8.431	75.7	5.425	0	10.45	73.05	10.09
0.667	0.8004	44.91	46.1	0	0.3052	46.75	43.35
0.667	0.8004	44.91	46.1	0	0.3052	46.75	43.35
0.667	0.8004	44.91	46.1	0	0.3052	46.75	43.35
0.6537	44.55	8.211	23	0.008721	75.64	11.48	19.15
8.244	90.98	8.779	0.1569	5.311	62.6	6.578	0
24.89	12.1	13.72	31.13	25.17	12.8	23.55	39.21
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
41.57	12.36	15.5	15.03	52.22	16.85	14.14	14.69
11.07	4.869	42.66	26.08	11.08	10.9	41.35	34.04
11.07	4.869	42.66	26.08	11.08	10.9	41.35	34.04
0	0.5136	5.439	86.64	0	0.6715	6.007	82.66
12.78	5.769	27.6	41.71	13.59	3.95	36.18	40.22
3.922	1.961	27.08	57.74	4.639	2.616	19.72	64.12
3.922	1.961	27.08	57.74	4.639	2.616	19.72	64.12
2.875	9.098	30.71	45.08	2.721	10.28	40.11	40.84
0.667	5.283	70.14	10.48	1.744	5.372	73.37	14.28
0	0	58.65	15.32	0.8721	0	85.5	20.22
0	0	58.65	15.32	0.8721	0	85.5	20.22
0	0	58.65	15.32	0.8721	0	85.5	20.22
0	0	58.65	15.32	0.8721	0	85.5	20.22
